,8,21,29,37,50,58,66,79,87,95,108,116
gap1_ltr_1,0.00944159697868896,0.00758736412052236,0.009848968527259968,0.05398178851518501,0.2234970928131035,0.36389009042410764,0.40188426976773106,0.42579846241164027,0.42635881403274994,0.43931934807538603,0.4502359502359503,0.4029080236055746
gap1_ltr_3,0.00142318961908748,0.02164918383441183,0.00507313773568952,0.02571392335496417,0.23800487649740268,0.5303080870236332,0.5550118670472486,0.6077038300705265,0.604300651425252,0.618379031890141,0.6233090768072632,0.632729083872039
gap1_ltr_4,0.00488451030714463,0.17269911272116345,0.00834166096881081,0.04374726123155896,0.18235411986796177,0.5190024608984853,0.5171333728758885,0.52570842016859,0.47771830492043355,0.5214748055917652,0.5172417633824152,0.4910084224903255
gap1_ltr_5,0.00290464850549427,0.00311910478477105,0.0038526721333908697,0.011699584853440682,0.13695407802156623,0.4633745791071908,0.6777115987460816,0.7476500057765221,0.7209021767637032,0.8066735584654261,0.8376161961790705,0.8543115690400422
gap1_ltr_6,0.0016517175772021101,0.00240544127405441,0.0059619962591396,0.02194517885320765,0.23421833221925137,0.4630900932569632,0.5597521794187519,0.5637358977561301,0.5751919828381333,0.6080427932221637,0.613617126928416,0.6196014145350696
gap1_ltr_7,0.001484434202194469,0.0029054217057027996,0.00569229958361882,0.01807196763484591,0.21746591567089546,0.4976555108491105,0.5862105241010751,0.6300762957116548,0.6371671317572124,0.6519974534458062,0.6418625576425598,0.6579034085058182
gap1_ltr_8,0.00146797014086266,0.00220803683549602,0.00606907946998824,0.03662242292515141,0.4150810799471355,0.6609226013305345,0.679683394287798,0.7281597530550975,0.7479550049245762,0.7611312778569131,0.783223043103839,0.7920658899488856
